Environment 0
	Repetition 0
		Population 0
			Robot 6 	f:246.86 	mf: 370.45 	g0: 1.66 	g1: 1.76 	g2: 0.90 	g3: 8.64 	g4: 25.48
			Robot 7 	f:315.07 	mf: 296.16 	g0: 1.05 	g1: 1.46 	g2: 0.85 	g3: 2.86 	g4: 25.74
			Robot 8 	f:338.60 	mf: 333.53 	g0: 1.46 	g1: 0.90 	g2: 0.84 	g3: 3.39 	g4: 41.82
			Robot 9 	f:248.62 	mf: 243.52 	g0: 0.97 	g1: 1.00 	g2: 0.61 	g3: 5.67 	g4: 21.31
			Robot 10 	f:282.78 	mf: 269.82 	g0: 1.29 	g1: 0.76 	g2: 0.59 	g3: 6.47 	g4: 59.15
			Robot 11 	f:204.47 	mf: 160.29 	g0: 1.70 	g1: 2.22 	g2: 0.51 	g3: 3.51 	g4: 33.81
			Robot 12 	f:184.46 	mf: 191.50 	g0: 1.38 	g1: 1.25 	g2: 0.43 	g3: 3.19 	g4: 33.47
			Robot 13 	f:233.50 	mf: 212.74 	g0: 2.00 	g1: 2.05 	g2: 0.53 	g3: 3.75 	g4: 17.43
			Robot 14 	f:-61.92 	mf: 117.68 	g0: 1.95 	g1: 2.34 	g2: 0.50 	g3: 5.11 	g4: 35.44
			Robot 15 	f:276.08 	mf: 255.53 	g0: 2.35 	g1: 2.13 	g2: 0.64 	g3: 6.31 	g4: 36.80
			Robot 16 	f:114.70 	mf: 136.34 	g0: 0.77 	g1: 2.23 	g2: 0.34 	g3: 7.22 	g4: 39.35
			Robot 17 	f:258.96 	mf: 239.97 	g0: 2.04 	g1: 2.01 	g2: 0.65 	g3: 8.86 	g4: 29.49
			Robot 18 	f:-79.01 	mf: 193.92 	g0: 2.65 	g1: 1.94 	g2: 0.95 	g3: 3.90 	g4: 27.05
			Robot 19 	f:-1.13 	mf: 121.46 	g0: 1.98 	g1: 2.39 	g2: 0.75 	g3: 2.83 	g4: 9.32
		Population 21
			Robot 0 	f:246.42 	mf: 249.60 	g0: 0.99 	g1: 1.08 	g2: 0.61 	g3: 3.85 	g4: 12.55
			Robot 1 	f:-132.58 	mf: -13.47 	g0: 1.17 	g1: 2.53 	g2: 0.69 	g3: 3.28 	g4: 62.46
			Robot 2 	f:231.34 	mf: 245.33 	g0: 1.72 	g1: 1.39 	g2: 0.68 	g3: 4.18 	g4: 42.56
			Robot 3 	f:315.34 	mf: 307.63 	g0: 0.85 	g1: 0.72 	g2: 0.69 	g3: 8.66 	g4: 61.58
			Robot 4 	f:228.16 	mf: 249.12 	g0: 1.76 	g1: 1.20 	g2: 0.69 	g3: 8.52 	g4: 21.71
			Robot 5 	f:172.87 	mf: 259.49 	g0: 1.04 	g1: 0.79 	g2: 0.78 	g3: 4.07 	g4: 20.28
			Robot 6 	f:386.79 	mf: 356.88 	g0: 1.66 	g1: 1.76 	g2: 0.90 	g3: 8.64 	g4: 25.48
			Robot 7 	f:249.06 	mf: 247.08 	g0: 1.06 	g1: 1.46 	g2: 0.85 	g3: 2.98 	g4: 25.73
			Robot 8 	f:305.18 	mf: 347.81 	g0: 1.46 	g1: 0.92 	g2: 0.85 	g3: 3.50 	g4: 41.49
			Robot 9 	f:301.02 	mf: 276.11 	g0: 0.98 	g1: 1.02 	g2: 0.62 	g3: 5.73 	g4: 21.39
			Robot 10 	f:287.12 	mf: 283.34 	g0: 1.30 	g1: 0.78 	g2: 0.59 	g3: 6.53 	g4: 58.48
			Robot 11 	f:212.64 	mf: 205.86 	g0: 1.70 	g1: 2.21 	g2: 0.51 	g3: 3.61 	g4: 33.64
			Robot 12 	f:92.88 	mf: 158.00 	g0: 1.38 	g1: 1.26 	g2: 0.44 	g3: 3.30 	g4: 33.31
			Robot 13 	f:126.66 	mf: 193.55 	g0: 2.00 	g1: 2.04 	g2: 0.54 	g3: 3.85 	g4: 17.60
			Robot 14 	f:176.25 	mf: 113.22 	g0: 1.94 	g1: 2.33 	g2: 0.51 	g3: 5.18 	g4: 35.24
			Robot 15 	f:160.60 	mf: 210.79 	g0: 2.34 	g1: 2.08 	g2: 0.64 	g3: 6.36 	g4: 36.57
			Robot 16 	f:164.60 	mf: 141.88 	g0: 0.79 	g1: 2.22 	g2: 0.35 	g3: 7.25 	g4: 39.07
			Robot 17 	f:298.96 	mf: 260.04 	g0: 2.04 	g1: 2.00 	g2: 0.65 	g3: 8.85 	g4: 30.46
			Robot 18 	f:317.09 	mf: 185.61 	g0: 2.63 	g1: 1.94 	g2: 0.94 	g3: 3.99 	g4: 27.64
			Robot 19 	f:170.27 	mf: 59.20 	g0: 1.97 	g1: 2.37 	g2: 0.76 	g3: 2.94 	g4: 9.64
		Population 22
			Robot 0 	f:236.49 	mf: 243.68 	g0: 1.01 	g1: 1.09 	g2: 0.62 	g3: 3.95 	g4: 12.81
			Robot 1 	f:181.30 	mf: 38.54 	g0: 1.18 	g1: 2.51 	g2: 0.70 	g3: 3.39 	g4: 61.73
			Robot 2 	f:316.48 	mf: 273.96 	g0: 1.72 	g1: 1.40 	g2: 0.69 	g3: 4.27 	g4: 42.22
			Robot 3 	f:236.81 	mf: 281.98 	g0: 0.86 	g1: 0.74 	g2: 0.70 	g3: 8.66 	g4: 60.86
			Robot 4 	f:322.17 	mf: 270.83 	g0: 1.75 	g1: 1.21 	g2: 0.70 	g3: 8.52 	g4: 22.02
			Robot 5 	f:251.31 	mf: 231.21 	g0: 1.05 	g1: 0.81 	g2: 0.79 	g3: 4.16 	g4: 20.07
			Robot 6 	f:347.52 	mf: 327.06 	g0: 1.66 	g1: 1.76 	g2: 0.90 	g3: 8.64 	g4: 25.48
			Robot 7 	f:369.85 	mf: 311.32 	g0: 1.06 	g1: 1.46 	g2: 0.85 	g3: 2.98 	g4: 25.73
			Robot 8 	f:280.03 	mf: 307.93 	g0: 1.46 	g1: 0.94 	g2: 0.85 	g3: 3.61 	g4: 41.17
			Robot 9 	f:279.61 	mf: 276.42 	g0: 0.99 	g1: 1.03 	g2: 0.62 	g3: 5.79 	g4: 21.48
			Robot 10 	f:253.75 	mf: 274.55 	g0: 1.31 	g1: 0.80 	g2: 0.60 	g3: 6.57 	g4: 57.82
			Robot 11 	f:211.58 	mf: 209.56 	g0: 1.70 	g1: 2.20 	g2: 0.52 	g3: 3.71 	g4: 33.48
			Robot 12 	f:209.80 	mf: 162.38 	g0: 1.39 	g1: 1.27 	g2: 0.45 	g3: 3.40 	g4: 33.16
			Robot 13 	f:258.32 	mf: 206.16 	g0: 1.99 	g1: 2.04 	g2: 0.55 	g3: 3.94 	g4: 17.75
			Robot 14 	f:234.44 	mf: 116.26 	g0: 1.91 	g1: 2.32 	g2: 0.52 	g3: 5.25 	g4: 35.05
			Robot 15 	f:275.58 	mf: 237.42 	g0: 2.33 	g1: 2.08 	g2: 0.64 	g3: 6.40 	g4: 36.35
			Robot 16 	f:168.15 	mf: 149.15 	g0: 0.81 	g1: 2.21 	g2: 0.36 	g3: 7.27 	g4: 38.80
			Robot 17 	f:234.70 	mf: 264.21 	g0: 2.03 	g1: 2.00 	g2: 0.66 	g3: 8.85 	g4: 30.36
			Robot 18 	f:172.90 	mf: 136.99 	g0: 2.61 	g1: 1.94 	g2: 0.93 	g3: 4.09 	g4: 27.59
			Robot 19 	f:218.63 	mf: 129.26 	g0: 1.97 	g1: 2.36 	g2: 0.76 	g3: 3.06 	g4: 9.96
		Population 23
			Robot 0 	f:195.66 	mf: 226.19 	g0: 1.02 	g1: 1.11 	g2: 0.62 	g3: 4.04 	g4: 13.06
			Robot 1 	f:191.54 	mf: 80.09 	g0: 1.18 	g1: 2.50 	g2: 0.70 	g3: 3.49 	g4: 61.00
			Robot 2 	f:198.02 	mf: 248.61 	g0: 1.71 	g1: 1.40 	g2: 0.69 	g3: 4.36 	g4: 41.89
			Robot 3 	f:302.58 	mf: 284.91 	g0: 0.88 	g1: 0.76 	g2: 0.70 	g3: 8.66 	g4: 60.15
			Robot 4 	f:245.60 	mf: 265.31 	g0: 1.75 	g1: 1.22 	g2: 0.69 	g3: 8.52 	g4: 22.09
			Robot 5 	f:308.13 	mf: 244.11 	g0: 1.07 	g1: 0.83 	g2: 0.79 	g3: 4.25 	g4: 20.18
			Robot 6 	f:417.93 	mf: 384.08 	g0: 1.66 	g1: 1.76 	g2: 0.90 	g3: 8.64 	g4: 25.48
			Robot 7 	f:346.17 	mf: 321.69 	g0: 1.07 	g1: 1.47 	g2: 0.85 	g3: 3.09 	g4: 25.73
			Robot 8 	f:366.12 	mf: 317.11 	g0: 1.47 	g1: 0.95 	g2: 0.85 	g3: 3.71 	g4: 40.86
			Robot 9 	f:223.32 	mf: 267.98 	g0: 1.03 	g1: 1.05 	g2: 0.62 	g3: 5.84 	g4: 21.56
			Robot 10 	f:214.60 	mf: 251.82 	g0: 1.32 	g1: 0.82 	g2: 0.61 	g3: 6.61 	g4: 57.17
			Robot 11 	f:44.19 	mf: 156.14 	g0: 1.70 	g1: 2.19 	g2: 0.53 	g3: 3.81 	g4: 33.32
			Robot 12 	f:161.83 	mf: 154.84 	g0: 1.39 	g1: 1.28 	g2: 0.46 	g3: 3.51 	g4: 33.00
			Robot 13 	f:194.60 	mf: 193.19 	g0: 1.98 	g1: 2.03 	g2: 0.56 	g3: 4.03 	g4: 17.91
			Robot 14 	f:237.37 	mf: 216.02 	g0: 1.90 	g1: 2.31 	g2: 0.53 	g3: 5.32 	g4: 34.86
			Robot 15 	f:273.95 	mf: 236.71 	g0: 2.31 	g1: 2.07 	g2: 0.65 	g3: 6.45 	g4: 36.13
			Robot 16 	f:104.10 	mf: 145.62 	g0: 0.86 	g1: 2.20 	g2: 0.37 	g3: 7.29 	g4: 38.54
			Robot 17 	f:79.71 	mf: 204.46 	g0: 2.02 	g1: 1.99 	g2: 0.66 	g3: 8.84 	g4: 30.26
			Robot 18 	f:-39.76 	mf: 150.08 	g0: 2.59 	g1: 1.94 	g2: 0.93 	g3: 4.18 	g4: 27.55
			Robot 19 	f:-4.13 	mf: 128.26 	g0: 1.96 	g1: 2.35 	g2: 0.76 	g3: 3.17 	g4: 10.27
		Population 24
			Robot 0 	f:249.71 	mf: 227.29 	g0: 1.03 	g1: 1.12 	g2: 0.63 	g3: 4.13 	g4: 13.31
			Robot 1 	f:113.19 	mf: 162.01 	g0: 1.19 	g1: 2.48 	g2: 0.71 	g3: 3.59 	g4: 60.29
			Robot 2 	f:289.39 	mf: 267.96 	g0: 1.71 	g1: 1.41 	g2: 0.69 	g3: 4.44 	g4: 41.56
			Robot 3 	f:312.40 	mf: 283.93 	g0: 0.89 	g1: 0.78 	g2: 0.71 	g3: 8.66 	g4: 59.46
			Robot 4 	f:260.26 	mf: 276.01 	g0: 1.75 	g1: 1.23 	g2: 0.70 	g3: 8.52 	g4: 22.16
			Robot 5 	f:315.55 	mf: 291.66 	g0: 1.08 	g1: 0.85 	g2: 0.79 	g3: 4.34 	g4: 20.29
			Robot 6 	f:334.83 	mf: 366.76 	g0: 1.66 	g1: 1.76 	g2: 0.90 	g3: 8.64 	g4: 25.48
			Robot 7 	f:214.77 	mf: 310.26 	g0: 1.08 	g1: 1.48 	g2: 0.85 	g3: 3.20 	g4: 25.72
			Robot 8 	f:311.93 	mf: 319.36 	g0: 1.48 	g1: 0.97 	g2: 0.85 	g3: 3.81 	g4: 40.55
			Robot 9 	f:287.24 	mf: 263.39 	g0: 1.04 	g1: 1.06 	g2: 0.63 	g3: 5.90 	g4: 22.24
			Robot 10 	f:226.75 	mf: 231.70 	g0: 1.32 	g1: 0.84 	g2: 0.61 	g3: 6.65 	g4: 56.54
			Robot 11 	f:194.65 	mf: 150.14 	g0: 1.70 	g1: 2.19 	g2: 0.54 	g3: 3.91 	g4: 33.16
			Robot 12 	f:186.58 	mf: 186.07 	g0: 1.40 	g1: 1.29 	g2: 0.47 	g3: 3.61 	g4: 32.85
			Robot 13 	f:260.71 	mf: 237.88 	g0: 1.98 	g1: 2.03 	g2: 0.56 	g3: 4.13 	g4: 18.06
			Robot 14 	f:194.63 	mf: 222.15 	g0: 1.90 	g1: 2.30 	g2: 0.53 	g3: 5.45 	g4: 34.67
			Robot 15 	f:252.99 	mf: 267.51 	g0: 2.30 	g1: 2.07 	g2: 0.65 	g3: 6.49 	g4: 35.92
			Robot 16 	f:182.94 	mf: 151.73 	g0: 0.87 	g1: 2.19 	g2: 0.38 	g3: 7.31 	g4: 38.27
			Robot 17 	f:308.02 	mf: 207.48 	g0: 2.02 	g1: 1.99 	g2: 0.67 	g3: 8.84 	g4: 30.17
			Robot 18 	f:137.06 	mf: 90.07 	g0: 2.57 	g1: 1.93 	g2: 0.93 	g3: 4.27 	g4: 27.51
			Robot 19 	f:181.33 	mf: 131.95 	g0: 1.95 	g1: 2.34 	g2: 0.77 	g3: 3.34 	g4: 10.57
		Population 25
			Robot 0 	f:189.17 	mf: 211.51 	g0: 1.03 	g1: 1.13 	g2: 0.63 	g3: 4.22 	g4: 13.55
			Robot 1 	f:84.79 	mf: 129.84 	g0: 1.20 	g1: 2.47 	g2: 0.71 	g3: 3.70 	g4: 59.59
			Robot 2 	f:266.96 	mf: 251.45 	g0: 1.71 	g1: 1.42 	g2: 0.70 	g3: 4.53 	g4: 41.24
			Robot 3 	f:311.95 	mf: 308.98 	g0: 0.91 	g1: 0.80 	g2: 0.70 	g3: 8.66 	g4: 58.78
			Robot 4 	f:280.15 	mf: 262.00 	g0: 1.75 	g1: 1.25 	g2: 0.70 	g3: 8.53 	g4: 22.23
			Robot 5 	f:143.29 	mf: 255.66 	g0: 1.09 	g1: 0.87 	g2: 0.79 	g3: 4.43 	g4: 20.39
			Robot 6 	f:393.17 	mf: 381.98 	g0: 1.66 	g1: 1.76 	g2: 0.90 	g3: 8.64 	g4: 25.48
			Robot 7 	f:59.16 	mf: 206.70 	g0: 1.09 	g1: 1.48 	g2: 0.85 	g3: 3.31 	g4: 26.80
			Robot 8 	f:342.10 	mf: 340.05 	g0: 1.48 	g1: 0.99 	g2: 0.84 	g3: 3.98 	g4: 40.25
			Robot 9 	f:216.50 	mf: 242.35 	g0: 1.05 	g1: 1.07 	g2: 0.63 	g3: 5.95 	g4: 22.31
			Robot 10 	f:299.02 	mf: 246.79 	g0: 1.33 	g1: 0.86 	g2: 0.62 	g3: 6.69 	g4: 55.92
			Robot 11 	f:249.95 	mf: 162.93 	g0: 1.70 	g1: 2.18 	g2: 0.55 	g3: 4.00 	g4: 33.01
			Robot 12 	f:222.92 	mf: 190.44 	g0: 1.40 	g1: 1.31 	g2: 0.47 	g3: 3.71 	g4: 32.70
			Robot 13 	f:214.89 	mf: 223.40 	g0: 1.97 	g1: 2.02 	g2: 0.57 	g3: 4.22 	g4: 18.21
			Robot 14 	f:171.10 	mf: 201.03 	g0: 1.89 	g1: 2.29 	g2: 0.54 	g3: 5.51 	g4: 34.99
			Robot 15 	f:291.36 	mf: 272.77 	g0: 2.29 	g1: 2.06 	g2: 0.66 	g3: 6.53 	g4: 35.71
			Robot 16 	f:117.22 	mf: 134.75 	g0: 0.89 	g1: 2.19 	g2: 0.39 	g3: 7.34 	g4: 38.02
			Robot 17 	f:241.80 	mf: 209.84 	g0: 2.01 	g1: 1.98 	g2: 0.67 	g3: 8.84 	g4: 30.07
			Robot 18 	f:206.24 	mf: 101.18 	g0: 2.55 	g1: 1.93 	g2: 0.93 	g3: 4.36 	g4: 27.47
			Robot 19 	f:356.63 	mf: 177.94 	g0: 1.95 	g1: 2.33 	g2: 0.77 	g3: 3.45 	g4: 10.87
		Population 26
			Robot 0 	f:33.47 	mf: 157.45 	g0: 1.05 	g1: 1.15 	g2: 0.64 	g3: 4.31 	g4: 13.79
			Robot 1 	f:241.12 	mf: 146.36 	g0: 1.21 	g1: 2.46 	g2: 0.71 	g3: 3.79 	g4: 58.91
			Robot 2 	f:200.32 	mf: 252.22 	g0: 1.71 	g1: 1.43 	g2: 0.69 	g3: 4.61 	g4: 40.92
			Robot 3 	f:282.83 	mf: 302.39 	g0: 0.92 	g1: 0.82 	g2: 0.70 	g3: 8.66 	g4: 58.11
			Robot 4 	f:302.08 	mf: 280.83 	g0: 1.75 	g1: 1.26 	g2: 0.70 	g3: 8.53 	g4: 22.29
			Robot 5 	f:311.38 	mf: 256.74 	g0: 1.10 	g1: 0.88 	g2: 0.80 	g3: 4.51 	g4: 20.49
			Robot 6 	f:382.79 	mf: 370.26 	g0: 1.66 	g1: 1.76 	g2: 0.90 	g3: 8.64 	g4: 25.48
			Robot 7 	f:355.80 	mf: 209.91 	g0: 1.10 	g1: 1.49 	g2: 0.85 	g3: 3.42 	g4: 26.78
			Robot 8 	f:155.99 	mf: 270.00 	g0: 1.48 	g1: 1.00 	g2: 0.84 	g3: 4.08 	g4: 39.95
			Robot 9 	f:309.89 	mf: 271.21 	g0: 1.06 	g1: 1.09 	g2: 0.64 	g3: 6.01 	g4: 22.48
			Robot 10 	f:216.76 	mf: 247.51 	g0: 1.34 	g1: 0.88 	g2: 0.62 	g3: 6.73 	g4: 55.31
			Robot 11 	f:209.35 	mf: 217.98 	g0: 1.70 	g1: 2.17 	g2: 0.55 	g3: 4.09 	g4: 32.86
			Robot 12 	f:213.32 	mf: 207.60 	g0: 1.41 	g1: 1.32 	g2: 0.48 	g3: 3.81 	g4: 32.56
			Robot 13 	f:24.15 	mf: 166.58 	g0: 1.96 	g1: 2.02 	g2: 0.58 	g3: 4.31 	g4: 18.35
			Robot 14 	f:260.39 	mf: 208.70 	g0: 1.89 	g1: 2.28 	g2: 0.55 	g3: 5.57 	g4: 34.80
			Robot 15 	f:307.18 	mf: 283.85 	g0: 2.27 	g1: 2.05 	g2: 0.66 	g3: 6.61 	g4: 35.51
			Robot 16 	f:94.96 	mf: 131.70 	g0: 0.91 	g1: 2.18 	g2: 0.40 	g3: 7.37 	g4: 37.77
			Robot 17 	f:292.28 	mf: 280.70 	g0: 1.97 	g1: 1.98 	g2: 0.68 	g3: 8.83 	g4: 29.98
			Robot 18 	f:160.00 	mf: 167.77 	g0: 2.54 	g1: 1.93 	g2: 0.93 	g3: 4.44 	g4: 27.43
			Robot 19 	f:131.98 	mf: 223.32 	g0: 1.94 	g1: 2.32 	g2: 0.77 	g3: 3.55 	g4: 11.16
		Population 27
			Robot 0 	f:90.75 	mf: 104.46 	g0: 1.06 	g1: 1.16 	g2: 0.65 	g3: 4.50 	g4: 13.89
			Robot 1 	f:194.14 	mf: 173.35 	g0: 1.22 	g1: 2.44 	g2: 0.72 	g3: 3.89 	g4: 58.24
			Robot 2 	f:329.50 	mf: 265.59 	g0: 1.71 	g1: 1.43 	g2: 0.69 	g3: 4.78 	g4: 40.61
			Robot 3 	f:340.50 	mf: 311.76 	g0: 0.94 	g1: 0.84 	g2: 0.71 	g3: 8.66 	g4: 57.46
			Robot 4 	f:309.55 	mf: 297.26 	g0: 1.75 	g1: 1.27 	g2: 0.71 	g3: 8.53 	g4: 22.36
			Robot 5 	f:152.25 	mf: 202.31 	g0: 1.11 	g1: 0.90 	g2: 0.80 	g3: 4.59 	g4: 20.59
			Robot 6 	f:374.34 	mf: 383.43 	g0: 1.66 	g1: 1.76 	g2: 0.90 	g3: 8.52 	g4: 25.48
			Robot 7 	f:357.55 	mf: 257.50 	g0: 1.12 	g1: 1.49 	g2: 0.85 	g3: 3.52 	g4: 27.88
			Robot 8 	f:248.50 	mf: 248.86 	g0: 1.49 	g1: 1.02 	g2: 0.85 	g3: 4.17 	g4: 39.66
			Robot 9 	f:306.17 	mf: 277.52 	g0: 1.07 	g1: 1.10 	g2: 0.64 	g3: 6.00 	g4: 23.62
			Robot 10 	f:51.56 	mf: 189.11 	g0: 1.34 	g1: 0.90 	g2: 0.63 	g3: 6.77 	g4: 54.10
			Robot 11 	f:115.41 	mf: 191.57 	g0: 1.70 	g1: 2.16 	g2: 0.56 	g3: 4.18 	g4: 32.71
			Robot 12 	f:238.72 	mf: 224.99 	g0: 1.41 	g1: 1.33 	g2: 0.49 	g3: 3.91 	g4: 32.42
			Robot 13 	f:226.42 	mf: 155.15 	g0: 1.96 	g1: 2.01 	g2: 0.58 	g3: 4.39 	g4: 18.50
			Robot 14 	f:175.51 	mf: 202.33 	g0: 1.87 	g1: 2.27 	g2: 0.56 	g3: 5.63 	g4: 34.62
			Robot 15 	f:229.55 	mf: 276.03 	g0: 2.26 	g1: 2.05 	g2: 0.67 	g3: 6.65 	g4: 35.31
			Robot 16 	f:184.94 	mf: 132.37 	g0: 0.92 	g1: 2.17 	g2: 0.41 	g3: 7.39 	g4: 37.52
			Robot 17 	f:241.31 	mf: 258.46 	g0: 1.97 	g1: 1.97 	g2: 0.68 	g3: 8.83 	g4: 29.89
			Robot 18 	f:388.38 	mf: 251.54 	g0: 2.54 	g1: 1.93 	g2: 0.93 	g3: 4.44 	g4: 27.43
			Robot 19 	f:178.11 	mf: 222.24 	g0: 1.94 	g1: 2.31 	g2: 0.78 	g3: 3.65 	g4: 12.49
		Population 28
			Robot 0 	f:102.99 	mf: 75.74 	g0: 1.07 	g1: 1.17 	g2: 0.65 	g3: 4.58 	g4: 14.12
			Robot 1 	f:257.85 	mf: 231.04 	g0: 1.23 	g1: 2.43 	g2: 0.72 	g3: 3.98 	g4: 57.59
			Robot 2 	f:191.87 	mf: 240.56 	g0: 1.71 	g1: 1.44 	g2: 0.70 	g3: 4.85 	g4: 40.31
			Robot 3 	f:345.63 	mf: 322.99 	g0: 0.99 	g1: 0.85 	g2: 0.71 	g3: 8.66 	g4: 56.82
			Robot 4 	f:305.46 	mf: 305.70 	g0: 1.75 	g1: 1.28 	g2: 0.71 	g3: 8.53 	g4: 22.82
			Robot 5 	f:393.79 	mf: 285.81 	g0: 1.12 	g1: 0.92 	g2: 0.80 	g3: 4.67 	g4: 20.69
			Robot 6 	f:425.22 	mf: 394.11 	g0: 1.66 	g1: 1.76 	g2: 0.90 	g3: 8.52 	g4: 25.48
			Robot 7 	f:389.73 	mf: 367.69 	g0: 1.13 	g1: 1.50 	g2: 0.86 	g3: 3.62 	g4: 27.84
			Robot 8 	f:280.58 	mf: 228.36 	g0: 1.49 	g1: 1.07 	g2: 0.85 	g3: 4.26 	g4: 39.38
			Robot 9 	f:299.37 	mf: 305.14 	g0: 1.09 	g1: 1.11 	g2: 0.65 	g3: 6.05 	g4: 23.41
			Robot 10 	f:231.26 	mf: 166.53 	g0: 1.35 	g1: 0.91 	g2: 0.63 	g3: 6.80 	g4: 53.52
			Robot 11 	f:174.23 	mf: 166.33 	g0: 1.70 	g1: 2.15 	g2: 0.57 	g3: 4.27 	g4: 32.57
			Robot 12 	f:197.72 	mf: 216.59 	g0: 1.42 	g1: 1.34 	g2: 0.50 	g3: 4.00 	g4: 32.28
			Robot 13 	f:279.46 	mf: 176.68 	g0: 1.95 	g1: 2.01 	g2: 0.59 	g3: 4.47 	g4: 18.64
			Robot 14 	f:238.70 	mf: 224.87 	g0: 1.85 	g1: 2.26 	g2: 0.56 	g3: 5.61 	g4: 34.43
			Robot 15 	f:242.33 	mf: 259.69 	g0: 2.25 	g1: 2.04 	g2: 0.67 	g3: 6.68 	g4: 35.11
			Robot 16 	f:191.15 	mf: 157.01 	g0: 0.94 	g1: 2.16 	g2: 0.42 	g3: 7.41 	g4: 37.28
			Robot 17 	f:225.78 	mf: 253.13 	g0: 1.96 	g1: 1.97 	g2: 0.69 	g3: 8.81 	g4: 29.80
			Robot 18 	f:305.03 	mf: 284.47 	g0: 2.52 	g1: 1.92 	g2: 0.93 	g3: 4.52 	g4: 27.39
			Robot 19 	f:209.74 	mf: 173.28 	g0: 1.93 	g1: 2.29 	g2: 0.78 	g3: 3.75 	g4: 12.75
		Population 29
			Robot 0 	f:260.53 	mf: 151.43 	g0: 1.08 	g1: 1.18 	g2: 0.66 	g3: 4.66 	g4: 14.35
			Robot 1 	f:157.48 	mf: 203.16 	g0: 1.24 	g1: 2.41 	g2: 0.73 	g3: 4.07 	g4: 56.95
			Robot 2 	f:174.74 	mf: 232.04 	g0: 1.71 	g1: 1.44 	g2: 0.70 	g3: 4.93 	g4: 40.01
			Robot 3 	f:329.35 	mf: 338.49 	g0: 1.00 	g1: 0.87 	g2: 0.72 	g3: 8.65 	g4: 56.19
			Robot 4 	f:291.57 	mf: 302.19 	g0: 1.74 	g1: 1.29 	g2: 0.72 	g3: 8.53 	g4: 22.88
			Robot 5 	f:394.85 	mf: 313.63 	g0: 1.13 	g1: 0.94 	g2: 0.80 	g3: 4.75 	g4: 20.79
			Robot 6 	f:416.79 	mf: 405.45 	g0: 1.66 	g1: 1.76 	g2: 0.90 	g3: 8.52 	g4: 25.48
			Robot 7 	f:401.30 	mf: 382.86 	g0: 1.14 	g1: 1.50 	g2: 0.86 	g3: 3.72 	g4: 27.79
			Robot 8 	f:353.16 	mf: 294.08 	g0: 1.49 	g1: 1.08 	g2: 0.85 	g3: 4.34 	g4: 39.10
			Robot 9 	f:295.25 	mf: 300.26 	g0: 1.10 	g1: 1.13 	g2: 0.66 	g3: 6.10 	g4: 23.45
			Robot 10 	f:297.29 	mf: 193.37 	g0: 1.35 	g1: 0.93 	g2: 0.64 	g3: 6.84 	g4: 52.96
			Robot 11 	f:276.38 	mf: 188.67 	g0: 1.69 	g1: 2.15 	g2: 0.57 	g3: 4.36 	g4: 32.43
			Robot 12 	f:225.72 	mf: 220.72 	g0: 1.42 	g1: 1.34 	g2: 0.51 	g3: 4.09 	g4: 32.14
			Robot 13 	f:-254.70 	mf: 83.73 	g0: 1.95 	g1: 2.00 	g2: 0.60 	g3: 4.53 	g4: 18.77
			Robot 14 	f:-56.33 	mf: 119.29 	g0: 1.85 	g1: 2.23 	g2: 0.57 	g3: 5.67 	g4: 34.25
			Robot 15 	f:296.95 	mf: 256.28 	g0: 2.24 	g1: 2.04 	g2: 0.68 	g3: 6.72 	g4: 34.92
			Robot 16 	f:128.87 	mf: 168.32 	g0: 0.95 	g1: 2.15 	g2: 0.43 	g3: 7.44 	g4: 37.05
			Robot 17 	f:287.06 	mf: 251.39 	g0: 1.95 	g1: 1.97 	g2: 0.69 	g3: 8.81 	g4: 29.72
			Robot 18 	f:283.14 	mf: 325.52 	g0: 2.50 	g1: 1.92 	g2: 0.92 	g3: 4.60 	g4: 27.35
			Robot 19 	f:211.96 	mf: 199.94 	g0: 1.93 	g1: 2.28 	g2: 0.78 	g3: 3.84 	g4: 13.01
		Population 30
			Robot 0 	f:291.43 	mf: 218.32 	g0: 1.09 	g1: 1.19 	g2: 0.66 	g3: 4.73 	g4: 14.57
			Robot 1 	f:73.17 	mf: 162.83 	g0: 1.25 	g1: 2.37 	g2: 0.73 	g3: 4.16 	g4: 56.32
			Robot 2 	f:278.84 	mf: 215.15 	g0: 1.71 	g1: 1.45 	g2: 0.71 	g3: 5.00 	g4: 39.72
			Robot 3 	f:317.58 	mf: 330.85 	g0: 1.01 	g1: 0.89 	g2: 0.72 	g3: 8.65 	g4: 55.58
			Robot 4 	f:248.40 	mf: 281.81 	g0: 1.74 	g1: 1.30 	g2: 0.72 	g3: 8.53 	g4: 22.93
			Robot 5 	f:320.92 	mf: 369.85 	g0: 1.14 	g1: 0.95 	g2: 0.80 	g3: 4.83 	g4: 20.88
			Robot 6 	f:315.81 	mf: 385.94 	g0: 1.66 	g1: 1.76 	g2: 0.90 	g3: 8.52 	g4: 25.48
			Robot 7 	f:206.09 	mf: 332.37 	g0: 1.15 	g1: 1.51 	g2: 0.86 	g3: 3.82 	g4: 27.74
			Robot 8 	f:276.17 	mf: 303.30 	g0: 1.51 	g1: 1.10 	g2: 0.85 	g3: 4.42 	g4: 38.83
			Robot 9 	f:239.24 	mf: 277.95 	g0: 1.11 	g1: 1.14 	g2: 0.66 	g3: 6.16 	g4: 23.34
