QtdRobots: 10
QtdEnvironments: 10
QtdRepetitions: 10
QtdObstacles: 50
PointsCollision: -100
PointsMoving: 10
MaxPopulation: 40
MaxTime: 120
EnvMutationRate: 0.2

Environment 0
	Repetition 0
		Population 0
			Robot 8 	f:-256.65 	mf: 65.42 	g0: 1.80 	g1: 1.86 	g2: 0.90 	g3: 5.88 	g4: 43.12
			Robot 9 	f:248.44 	mf: 188.23 	g0: 2.20 	g1: 1.49 	g2: 0.89 	g3: 5.72 	g4: 46.83
		Population 26
			Robot 0 	f:232.91 	mf: 165.53 	g0: 1.90 	g1: 1.83 	g2: 0.86 	g3: 6.63 	g4: 44.14
			Robot 1 	f:184.51 	mf: 150.30 	g0: 1.83 	g1: 1.17 	g2: 0.66 	g3: 6.62 	g4: 43.19
			Robot 2 	f:210.08 	mf: 182.93 	g0: 2.07 	g1: 0.91 	g2: 0.70 	g3: 6.55 	g4: 59.38
			Robot 3 	f:194.00 	mf: 193.51 	g0: 2.15 	g1: 1.15 	g2: 0.90 	g3: 6.94 	g4: 46.44
			Robot 4 	f:144.81 	mf: 222.49 	g0: 1.88 	g1: 1.12 	g2: 0.90 	g3: 6.93 	g4: 43.71
			Robot 5 	f:174.34 	mf: 166.07 	g0: 2.34 	g1: 0.60 	g2: 0.78 	g3: 7.07 	g4: 44.28
			Robot 6 	f:115.55 	mf: 210.90 	g0: 1.94 	g1: 1.13 	g2: 0.50 	g3: 2.88 	g4: 43.52
			Robot 7 	f:11.55 	mf: 75.79 	g0: 1.90 	g1: 1.12 	g2: 0.89 	g3: 6.87 	g4: 41.66
			Robot 8 	f:230.44 	mf: 69.90 	g0: 1.80 	g1: 1.86 	g2: 0.90 	g3: 5.88 	g4: 43.12
			Robot 9 	f:200.30 	mf: 204.90 	g0: 2.20 	g1: 1.49 	g2: 0.89 	g3: 5.72 	g4: 46.83
		Population 27
			Robot 0 	f:239.36 	mf: 206.20 	g0: 1.89 	g1: 1.36 	g2: 0.88 	g3: 6.83 	g4: 43.86
			Robot 1 	f:178.21 	mf: 164.07 	g0: 1.86 	g1: 1.13 	g2: 0.82 	g3: 6.83 	g4: 43.54
			Robot 2 	f:202.00 	mf: 170.04 	g0: 1.94 	g1: 1.05 	g2: 0.83 	g3: 6.91 	g4: 49.04
			Robot 3 	f:265.57 	mf: 194.86 	g0: 1.97 	g1: 1.13 	g2: 0.90 	g3: 3.72 	g4: 44.64
			Robot 4 	f:265.81 	mf: 225.48 	g0: 1.88 	g1: 1.12 	g2: 0.90 	g3: 6.93 	g4: 43.71
			Robot 5 	f:231.01 	mf: 189.49 	g0: 2.03 	g1: 0.94 	g2: 0.86 	g3: 6.98 	g4: 19.34
			Robot 6 	f:30.06 	mf: 135.25 	g0: 1.90 	g1: 1.12 	g2: 0.76 	g3: 5.55 	g4: 43.65
			Robot 7 	f:256.87 	mf: 93.69 	g0: 1.39 	g1: 1.12 	g2: 0.89 	g3: 6.91 	g4: 43.02
			Robot 8 	f:235.59 	mf: 69.79 	g0: 2.51 	g1: 1.37 	g2: 0.90 	g3: 6.57 	g4: 43.51
			Robot 9 	f:144.09 	mf: 197.61 	g0: 1.99 	g1: 1.24 	g2: 0.35 	g3: 6.52 	g4: 44.77
		Population 28
			Robot 0 	f:232.80 	mf: 235.02 	g0: 1.05 	g1: 1.37 	g2: 0.89 	g3: 6.80 	g4: 43.63
			Robot 1 	f:189.67 	mf: 184.13 	g0: 2.29 	g1: 1.29 	g2: 0.87 	g3: 6.66 	g4: 43.52
			Robot 2 	f:63.44 	mf: 158.51 	g0: 2.32 	g1: 1.26 	g2: 0.87 	g3: 6.69 	g4: 45.39
			Robot 3 	f:209.60 	mf: 223.06 	g0: 1.50 	g1: 1.29 	g2: 0.90 	g3: 5.60 	g4: 68.52
			Robot 4 	f:176.16 	mf: 195.59 	g0: 2.73 	g1: 1.33 	g2: 0.90 	g3: 4.00 	g4: 48.23
			Robot 5 	f:224.72 	mf: 210.02 	g0: 2.35 	g1: 0.92 	g2: 0.88 	g3: 6.71 	g4: 39.69
			Robot 6 	f:154.77 	mf: 100.13 	g0: 2.74 	g1: 1.28 	g2: 0.85 	g3: 3.77 	g4: 43.56
			Robot 7 	f:232.44 	mf: 166.96 	g0: 2.13 	g1: 1.28 	g2: 0.90 	g3: 6.69 	g4: 43.34
			Robot 8 	f:249.16 	mf: 238.39 	g0: 2.51 	g1: 1.37 	g2: 0.90 	g3: 6.57 	g4: 43.51
			Robot 9 	f:95.32 	mf: 146.57 	g0: 2.33 	g1: 1.70 	g2: 0.71 	g3: 8.51 	g4: 43.94
		Population 29
			Robot 0 	f:257.80 	mf: 243.32 	g0: 1.05 	g1: 1.37 	g2: 0.89 	g3: 6.80 	g4: 43.63
			Robot 1 	f:209.96 	mf: 192.61 	g0: 1.47 	g1: 1.40 	g2: 0.88 	g3: 5.04 	g4: 43.59
			Robot 2 	f:-37.15 	mf: 76.10 	g0: 0.88 	g1: 1.33 	g2: 0.89 	g3: 6.76 	g4: 44.23
			Robot 3 	f:100.03 	mf: 191.73 	g0: 1.21 	g1: 1.34 	g2: 0.89 	g3: 6.39 	g4: 52.09
			Robot 4 	f:130.22 	mf: 190.73 	g0: 1.62 	g1: 1.35 	g2: 0.53 	g3: 3.28 	g4: 45.20
			Robot 5 	f:16.24 	mf: 157.32 	g0: 1.49 	g1: 1.22 	g2: 0.42 	g3: 6.77 	g4: 42.29
			Robot 6 	f:134.10 	mf: 106.31 	g0: 1.62 	g1: 1.34 	g2: 0.88 	g3: 7.59 	g4: 43.61
			Robot 7 	f:232.52 	mf: 240.61 	g0: 1.42 	g1: 2.32 	g2: 0.82 	g3: 8.36 	g4: 40.86
			Robot 8 	f:188.33 	mf: 224.36 	g0: 2.01 	g1: 1.37 	g2: 0.89 	g3: 6.72 	g4: 43.59
			Robot 9 	f:182.12 	mf: 140.51 	g0: 1.85 	g1: 1.48 	g2: 0.83 	g3: 7.38 	g4: 33.91
		Population 30
			Robot 0 	f:245.31 	mf: 245.30 	g0: 1.05 	g1: 1.37 	g2: 0.89 	g3: 6.80 	g4: 43.63
			Robot 1 	f:213.50 	mf: 204.38 	g0: 1.71 	g1: 0.90 	g2: 0.89 	g3: 6.20 	g4: 43.62
			Robot 2 	f:237.61 	mf: 87.96 	g0: 0.99 	g1: 1.35 	g2: 0.43 	g3: 5.09 	g4: 43.83
			Robot 3 	f:201.87 	mf: 170.50 	g0: 1.10 	g1: 1.36 	g2: 0.89 	g3: 6.66 	g4: 40.09
			Robot 4 	f:158.72 	mf: 155.03 	g0: 1.25 	g1: 1.99 	g2: 0.73 	g3: 5.60 	g4: 44.16
			Robot 5 	f:23.36 	mf: 88.11 	g0: 1.20 	g1: 1.31 	g2: 0.73 	g3: 6.79 	g4: 43.17
			Robot 6 	f:211.20 	mf: 166.69 	g0: 1.25 	g1: 1.36 	g2: 0.89 	g3: 5.70 	g4: 60.22
			Robot 7 	f:232.45 	mf: 232.47 	g0: 1.18 	g1: 1.69 	g2: 0.87 	g3: 7.33 	g4: 42.69
			Robot 8 	f:251.34 	mf: 229.61 	g0: 2.01 	g1: 1.37 	g2: 0.89 	g3: 6.72 	g4: 43.59
			Robot 9 	f:154.98 	mf: 144.14 	g0: 1.32 	g1: 1.84 	g2: 0.87 	g3: 7.00 	g4: 40.33
		Population 31
			Robot 0 	f:221.56 	mf: 241.56 	g0: 1.05 	g1: 1.37 	g2: 0.89 	g3: 6.80 	g4: 43.63
			Robot 1 	f:189.93 	mf: 204.46 	g0: 1.28 	g1: 1.21 	g2: 0.89 	g3: 6.60 	g4: 43.63
			Robot 2 	f:56.84 	mf: 85.76 	g0: 1.03 	g1: 1.36 	g2: 0.74 	g3: 6.22 	g4: 43.70
			Robot 3 	f:166.52 	mf: 156.14 	g0: 1.07 	g1: 1.36 	g2: 0.89 	g3: 3.58 	g4: 56.45
			Robot 4 	f:10.16 	mf: 99.70 	g0: 1.12 	g1: 1.58 	g2: 0.84 	g3: 7.91 	g4: 43.81
			Robot 5 	f:146.76 	mf: 62.12 	g0: 1.10 	g1: 1.35 	g2: 0.84 	g3: 6.79 	g4: 16.55
			Robot 6 	f:209.77 	mf: 185.02 	g0: 1.12 	g1: 1.36 	g2: 0.82 	g3: 6.43 	g4: 49.27
			Robot 7 	f:162.19 	mf: 209.05 	g0: 1.96 	g1: 0.96 	g2: 0.88 	g3: 6.10 	g4: 49.66
			Robot 8 	f:211.07 	mf: 216.91 	g0: 2.00 	g1: 1.45 	g2: 0.35 	g3: 6.77 	g4: 43.62
			Robot 9 	f:166.95 	mf: 168.01 	g0: 1.14 	g1: 1.53 	g2: 0.88 	g3: 6.87 	g4: 42.51
		Population 32
			Robot 0 	f:260.93 	mf: 242.60 	g0: 1.05 	g1: 1.37 	g2: 0.89 	g3: 6.80 	g4: 43.63
			Robot 1 	f:247.74 	mf: 217.06 	g0: 1.13 	g1: 1.31 	g2: 0.89 	g3: 6.73 	g4: 40.73
			Robot 2 	f:214.40 	mf: 169.62 	g0: 1.05 	g1: 1.36 	g2: 0.84 	g3: 7.85 	g4: 43.65
			Robot 3 	f:242.94 	mf: 203.78 	g0: 1.06 	g1: 1.36 	g2: 0.89 	g3: 5.70 	g4: 47.99
			Robot 4 	f:246.88 	mf: 138.59 	g0: 1.07 	g1: 1.44 	g2: 0.87 	g3: 7.18 	g4: 43.69
			Robot 5 	f:235.00 	mf: 135.04 	g0: 1.07 	g1: 1.43 	g2: 0.34 	g3: 6.80 	g4: 34.42
			Robot 6 	f:229.94 	mf: 216.97 	g0: 1.12 	g1: 1.61 	g2: 0.57 	g3: 6.67 	g4: 64.27
			Robot 7 	f:265.06 	mf: 219.90 	g0: 1.96 	g1: 0.96 	g2: 0.88 	g3: 6.10 	g4: 49.66
			Robot 8 	f:-3.60 	mf: 152.94 	g0: 1.37 	g1: 1.39 	g2: 0.44 	g3: 8.18 	g4: 72.87
			Robot 9 	f:114.06 	mf: 145.33 	g0: 1.08 	g1: 1.42 	g2: 0.89 	g3: 6.82 	g4: 43.25
		Population 33
			Robot 0 	f:251.56 	mf: 244.68 	g0: 1.05 	g1: 1.37 	g2: 0.89 	g3: 6.80 	g4: 43.63
			Robot 1 	f:104.97 	mf: 180.88 	g0: 1.08 	g1: 1.35 	g2: 0.61 	g3: 6.77 	g4: 42.65
			Robot 2 	f:248.13 	mf: 173.12 	g0: 1.05 	g1: 1.37 	g2: 0.87 	g3: 9.01 	g4: 71.76
			Robot 3 	f:241.31 	mf: 216.93 	g0: 1.05 	g1: 0.97 	g2: 0.89 	g3: 6.43 	g4: 45.11
			Robot 4 	f:255.00 	mf: 170.68 	g0: 1.07 	g1: 1.44 	g2: 0.87 	g3: 7.18 	g4: 43.69
			Robot 5 	f:95.41 	mf: 159.06 	g0: 1.06 	g1: 1.39 	g2: 0.31 	g3: 6.47 	g4: 19.01
			Robot 6 	f:170.65 	mf: 203.45 	g0: 1.76 	g1: 2.28 	g2: 0.65 	g3: 6.76 	g4: 50.65
			Robot 7 	f:217.83 	mf: 215.03 	g0: 1.36 	g1: 1.23 	g2: 0.89 	g3: 8.14 	g4: 45.68
			Robot 8 	f:82.11 	mf: 96.52 	g0: 1.16 	g1: 1.37 	g2: 0.74 	g3: 7.27 	g4: 53.57
			Robot 9 	f:257.99 	mf: 179.66 	g0: 1.08 	g1: 1.42 	g2: 0.89 	g3: 6.82 	g4: 43.25
		Population 34
			Robot 0 	f:-24.48 	mf: 162.67 	g0: 1.07 	g1: 1.41 	g2: 0.87 	g3: 7.05 	g4: 43.67
			Robot 1 	f:-12.81 	mf: 113.30 	g0: 1.08 	g1: 1.41 	g2: 0.71 	g3: 6.80 	g4: 43.34
			Robot 2 	f:186.43 	mf: 216.32 	g0: 1.74 	g1: 2.39 	g2: 0.74 	g3: 7.80 	g4: 53.24
			Robot 3 	f:255.13 	mf: 246.46 	g0: 1.05 	g1: 0.97 	g2: 0.89 	g3: 6.43 	g4: 45.11
			Robot 4 	f:251.07 	mf: 250.99 	g0: 1.07 	g1: 1.44 	g2: 0.87 	g3: 7.18 	g4: 43.69
			Robot 5 	f:61.08 	mf: 130.49 	g0: 1.07 	g1: 1.42 	g2: 0.68 	g3: 4.87 	g4: 21.47
			Robot 6 	f:40.99 	mf: 147.19 	g0: 1.31 	g1: 1.72 	g2: 0.80 	g3: 4.92 	g4: 46.06
			Robot 7 	f:207.97 	mf: 230.29 	g0: 1.17 	g1: 1.37 	g2: 0.88 	g3: 7.51 	g4: 32.89
			Robot 8 	f:209.56 	mf: 96.02 	g0: 1.10 	g1: 1.42 	g2: 0.83 	g3: 8.87 	g4: 47.05
			Robot 9 	f:130.54 	mf: 167.53 	g0: 1.08 	g1: 1.43 	g2: 0.88 	g3: 7.06 	g4: 43.54
		Population 35
			Robot 0 	f:250.04 	mf: 159.04 	g0: 0.89 	g1: 1.12 	g2: 0.88 	g3: 8.16 	g4: 16.64
			Robot 1 	f:114.80 	mf: 68.99 	g0: 1.06 	g1: 1.12 	g2: 0.83 	g3: 6.55 	g4: 44.51
			Robot 2 	f:165.33 	mf: 199.96 	g0: 1.47 	g1: 1.46 	g2: 0.84 	g3: 6.89 	g4: 23.45
			Robot 3 	f:261.82 	mf: 252.75 	g0: 1.05 	g1: 0.97 	g2: 0.89 	g3: 6.43 	g4: 45.11
			Robot 4 	f:247.58 	mf: 251.22 	g0: 1.40 	g1: 1.13 	g2: 0.36 	g3: 4.50 	g4: 52.27
			Robot 5 	f:122.72 	mf: 93.07 	g0: 1.06 	g1: 1.54 	g2: 0.81 	g3: 5.90 	g4: 37.07
			Robot 6 	f:142.06 	mf: 117.90 	g0: 1.14 	g1: 1.23 	g2: 0.86 	g3: 5.91 	g4: 45.43
			Robot 7 	f:149.99 	mf: 191.93 	g0: 1.09 	g1: 1.11 	g2: 0.89 	g3: 6.79 	g4: 22.07
			Robot 8 	f:243.62 	mf: 178.43 	g0: 1.07 	g1: 1.12 	g2: 0.36 	g3: 7.26 	g4: 45.77
			Robot 9 	f:250.03 	mf: 212.85 	g0: 2.30 	g1: 1.31 	g2: 0.89 	g3: 6.64 	g4: 44.58
		Population 36
			Robot 0 	f:258.85 	mf: 161.47 	g0: 0.89 	g1: 1.12 	g2: 0.88 	g3: 8.16 	g4: 16.64
			Robot 1 	f:186.24 	mf: 96.08 	g0: 1.06 	g1: 1.12 	g2: 0.83 	g3: 6.55 	g4: 44.51
			Robot 2 	f:161.53 	mf: 171.10 	g0: 1.47 	g1: 1.46 	g2: 0.84 	g3: 6.89 	g4: 23.45
			Robot 3 	f:139.97 	mf: 218.97 	g0: 1.05 	g1: 0.97 	g2: 0.89 	g3: 6.43 	g4: 45.11
			Robot 4 	f:13.47 	mf: 170.71 	g0: 1.45 	g1: 1.03 	g2: 0.71 	g3: 5.77 	g4: 47.55
			Robot 5 	f:241.26 	mf: 141.69 	g0: 1.06 	g1: 1.54 	g2: 0.81 	g3: 5.90 	g4: 37.07
			Robot 6 	f:257.07 	mf: 146.71 	g0: 1.14 	g1: 1.23 	g2: 0.86 	g3: 5.91 	g4: 45.43
			Robot 7 	f:142.94 	mf: 166.96 	g0: 1.09 	g1: 1.11 	g2: 0.89 	g3: 6.79 	g4: 22.07
			Robot 8 	f:102.30 	mf: 185.16 	g0: 1.06 	g1: 1.25 	g2: 0.71 	g3: 6.71 	g4: 32.16
			Robot 9 	f:124.64 	mf: 168.40 	g0: 1.74 	g1: 1.09 	g2: 0.89 	g3: 4.80 	g4: 44.93
		Population 37
			Robot 0 	f:208.10 	mf: 239.00 	g0: 0.89 	g1: 1.12 	g2: 0.88 	g3: 8.16 	g4: 16.64
			Robot 1 	f:178.73 	mf: 159.92 	g0: 0.49 	g1: 1.12 	g2: 0.54 	g3: 7.06 	g4: 26.11
			Robot 2 	f:217.75 	mf: 181.54 	g0: 1.47 	g1: 1.46 	g2: 0.84 	g3: 6.89 	g4: 23.45
			Robot 3 	f:260.93 	mf: 220.90 	g0: 1.05 	g1: 0.97 	g2: 0.89 	g3: 6.43 	g4: 45.11
			Robot 4 	f:160.91 	mf: 140.65 	g0: 1.08 	g1: 1.09 	g2: 0.91 	g3: 7.35 	g4: 27.15
			Robot 5 	f:230.27 	mf: 198.08 	g0: 1.06 	g1: 1.54 	g2: 0.81 	g3: 5.90 	g4: 37.07
			Robot 6 	f:153.81 	mf: 184.32 	g0: 0.97 	g1: 1.16 	g2: 0.61 	g3: 7.40 	g4: 34.31
			Robot 7 	f:206.05 	mf: 166.33 	g0: 0.96 	g1: 1.12 	g2: 0.88 	g3: 8.12 	g4: 39.75
			Robot 8 	f:191.22 	mf: 179.05 	g0: 0.95 	g1: 1.15 	g2: 0.82 	g3: 7.67 	g4: 21.91
			Robot 9 	f:192.87 	mf: 189.18 	g0: 1.80 	g1: 1.11 	g2: 0.89 	g3: 7.02 	g4: 26.26
		Population 38
			Robot 0 	f:258.40 	mf: 241.79 	g0: 0.89 	g1: 1.12 	g2: 0.88 	g3: 8.16 	g4: 16.64
			Robot 1 	f:-249.77 	mf: 38.40 	g0: 0.75 	g1: 1.12 	g2: 0.40 	g3: 7.79 	g4: 19.86
			Robot 2 	f:236.07 	mf: 205.12 	g0: 0.67 	g1: 1.24 	g2: 0.87 	g3: 9.14 	g4: 22.54
			Robot 3 	f:262.71 	mf: 221.20 	g0: 1.05 	g1: 0.97 	g2: 0.89 	g3: 6.43 	g4: 45.11
			Robot 4 	f:262.80 	mf: 145.73 	g0: 1.08 	g1: 1.09 	g2: 0.91 	g3: 7.35 	g4: 27.15
			Robot 5 	f:225.80 	mf: 232.44 	g0: 0.92 	g1: 1.27 	g2: 0.86 	g3: 7.39 	g4: 23.59
			Robot 6 	f:177.57 	mf: 196.15 	g0: 0.92 	g1: 0.56 	g2: 0.79 	g3: 7.90 	g4: 19.94
			Robot 7 	f:247.75 	mf: 198.91 	g0: 0.91 	g1: 1.12 	g2: 0.88 	g3: 8.15 	g4: 62.41
			Robot 8 	f:240.70 	mf: 178.07 	g0: 0.91 	g1: 1.13 	g2: 0.86 	g3: 8.00 	g4: 18.43
			Robot 9 	f:212.91 	mf: 176.81 	g0: 1.40 	g1: 1.12 	g2: 0.88 	g3: 7.77 	g4: 19.91
		Population 39
			Robot 0 	f:258.40 	mf: 241.79 	g0: 0.89 	g1: 1.12 	g2: 0.88 	g3: 8.16 	g4: 16.64
			Robot 1 	f:-249.77 	mf: 38.40 	g0: 0.75 	g1: 1.12 	g2: 0.40 	g3: 7.79 	g4: 19.86
			Robot 2 	f:236.07 	mf: 205.12 	g0: 0.67 	g1: 1.24 	g2: 0.87 	g3: 9.14 	g4: 22.54
			Robot 3 	f:262.71 	mf: 221.20 	g0: 1.05 	g1: 0.97 	g2: 0.89 	g3: 6.43 	g4: 45.11
			Robot 4 	f:262.80 	mf: 145.73 	g0: 1.08 	g1: 1.09 	g2: 0.91 	g3: 7.35 	g4: 27.15
			Robot 5 	f:225.80 	mf: 232.44 	g0: 0.92 	g1: 1.27 	g2: 0.86 	g3: 7.39 	g4: 23.59
			Robot 6 	f:177.57 	mf: 196.15 	g0: 0.92 	g1: 0.56 	g2: 0.79 	g3: 7.90 	g4: 19.94
			Robot 7 	f:247.75 	mf: 198.91 	g0: 0.91 	g1: 1.12 	g2: 0.88 	g3: 8.15 	g4: 62.41
			Robot 8 	f:240.70 	mf: 178.07 	g0: 0.91 	g1: 1.13 	g2: 0.86 	g3: 8.00 	g4: 18.43
			Robot 9 	f:212.91 	mf: 176.81 	g0: 1.40 	g1: 1.12 	g2: 0.88 	g3: 7.77 	g4: 19.91
	Repetition 1
		Population 0
			Robot 0 	f:83.72 	mf: 199.44 	g0: 1.64 	g1: 1.31 	g2: 0.74 	g3: 2.43 	g4: 61.62
			Robot 1 	f:202.90 	mf: 23.29 	g0: 1.30 	g1: 2.71 	g2: 0.92 	g3: 6.04 	g4: 67.56
			Robot 2 	f:60.20 	mf: 180.92 	g0: 1.64 	g1: 2.15 	g2: 0.95 	g3: 6.35 	g4: 59.28
			Robot 3 	f:259.52 	mf: 260.16 	g0: 1.45 	g1: 2.91 	g2: 0.97 	g3: 7.51 	g4: 74.00
			Robot 4 	f:250.70 	mf: 211.01 	g0: 1.96 	g1: 2.62 	g2: 0.95 	g3: 5.74 	g4: 60.94
			Robot 5 	f:90.42 	mf: 111.06 	g0: 1.81 	g1: 1.69 	g2: 0.75 	g3: 6.73 	g4: 77.41
			Robot 6 	f:9.02 	mf: 129.94 	g0: 1.40 	g1: 2.00 	g2: 0.56 	g3: 6.88 	g4: 61.11
			Robot 7 	f:110.88 	mf: 199.39 	g0: 1.34 	g1: 1.11 	g2: 0.47 	g3: 3.60 	g4: 78.86
			Robot 8 	f:99.17 	mf: 195.16 	g0: 1.29 	g1: 2.03 	g2: 0.75 	g3: 7.98 	g4: 58.06
			Robot 9 	f:81.63 	mf: 132.43 	g0: 1.31 	g1: 2.72 	g2: 0.57 	g3: 6.50 	g4: 68.01
		Population 1
			Robot 0 	f:201.13 	mf: 180.35 	g0: 1.85 	g1: 2.17 	g2: 0.88 	g3: 4.62 	g4: 61.17
			Robot 1 	f:197.88 	mf: 172.51 	g0: 1.74 	g1: 2.45 	g2: 0.94 	g3: 3.16 	g4: 64.60
			Robot 2 	f:-47.77 	mf: 86.31 	g0: 2.26 	g1: 2.46 	g2: 0.95 	g3: 7.84 	g4: 60.38
			Robot 3 	f:-51.90 	mf: 155.29 	g0: 2.14 	g1: 2.72 	g2: 0.91 	g3: 4.71 	g4: 34.08
			Robot 4 	f:214.92 	mf: 195.05 	g0: 1.96 	g1: 2.62 	g2: 0.95 	g3: 5.74 	g4: 60.94
			Robot 5 	f:148.63 	mf: 85.34 	g0: 1.91 	g1: 0.84 	g2: 0.95 	g3: 6.08 	g4: 66.54
			Robot 6 	f:161.40 	mf: 124.55 	g0: 1.07 	g1: 2.72 	g2: 0.47 	g3: 6.13 	g4: 73.79
			Robot 7 	f:95.71 	mf: 148.71 	g0: 1.75 	g1: 2.10 	g2: 0.64 	g3: 5.02 	g4: 67.03
			Robot 8 	f:213.31 	mf: 186.03 	g0: 1.74 	g1: 2.42 	g2: 0.88 	g3: 6.50 	g4: 73.25
			Robot 9 	f:153.49 	mf: 112.62 	g0: 1.74 	g1: 0.93 	g2: 0.82 	g3: 2.09 	g4: 77.52
		Population 2
			Robot 0 	f:226.79 	mf: 170.55 	g0: 1.78 	g1: 1.80 	g2: 0.92 	g3: 3.65 	g4: 63.43
			Robot 1 	f:241.65 	mf: 214.14 	g0: 1.74 	g1: 2.45 	g2: 0.94 	g3: 3.16 	g4: 64.60
			Robot 2 	f:261.91 	mf: 91.45 	g0: 2.26 	g1: 2.46 	g2: 0.95 	g3: 7.84 	g4: 60.38
			Robot 3 	f:250.73 	mf: 152.78 	g0: 2.14 	g1: 2.72 	g2: 0.91 	g3: 4.71 	g4: 34.08
			Robot 4 	f:169.44 	mf: 211.69 	g0: 1.81 	g1: 2.51 	g2: 0.94 	g3: 3.95 	g4: 63.35
			Robot 5 	f:139.55 	mf: 126.20 	g0: 0.74 	g1: 1.90 	g2: 0.95 	g3: 4.15 	g4: 65.26
			Robot 6 	f:45.03 	mf: 71.82 	g0: 1.11 	g1: 2.54 	g2: 0.78 	g3: 4.17 	g4: 67.72
			Robot 7 	f:169.93 	mf: 125.51 	g0: 1.74 	g1: 2.50 	g2: 0.81 	g3: 3.79 	g4: 65.43
			Robot 8 	f:32.88 	mf: 115.12 	g0: 1.74 	g1: 2.44 	g2: 0.60 	g3: 4.29 	g4: 67.54
			Robot 9 	f:-93.93 	mf: 47.06 	g0: 1.63 	g1: 1.94 	g2: 0.90 	g3: 2.79 	g4: 68.99
		Population 3
			Robot 0 	f:238.60 	mf: 222.17 	g0: 1.78 	g1: 1.80 	g2: 0.92 	g3: 3.65 	g4: 63.43
			Robot 1 	f:18.83 	mf: 152.78 	g0: 2.39 	g1: 0.73 	g2: 0.93 	g3: 3.48 	g4: 65.59
			Robot 2 	f:241.47 	mf: 151.87 	g0: 2.26 	g1: 2.46 	g2: 0.95 	g3: 7.84 	g4: 60.38
			Robot 3 	f:88.47 	mf: 95.76 	g0: 2.62 	g1: 2.11 	g2: 0.92 	g3: 4.01 	g4: 53.45
			Robot 4 	f:123.56 	mf: 169.31 	g0: 1.60 	g1: 2.04 	g2: 0.75 	g3: 3.75 	g4: 38.42
			Robot 5 	f:146.65 	mf: 144.95 	g0: 1.42 	g1: 1.83 	g2: 0.65 	g3: 2.16 	g4: 64.05
			Robot 6 	f:-330.96 	mf: -41.51 	g0: 1.43 	g1: 2.05 	g2: 0.71 	g3: 3.83 	g4: 64.89
			Robot 7 	f:-4.89 	mf: 86.92 	g0: 1.76 	g1: 2.04 	g2: 0.88 	g3: 3.70 	g4: 64.11
			Robot 8 	f:130.51 	mf: 125.57 	g0: 1.19 	g1: 2.02 	g2: 0.64 	g3: 5.09 	g4: 53.41
			Robot 9 	f:-139.94 	mf: -26.79 	g0: 1.73 	g1: 1.84 	g2: 0.91 	g3: 3.36 	g4: 65.32
		Population 4
			Robot 0 	f:139.29 	mf: 201.56 	g0: 1.78 	g1: 1.80 	g2: 0.92 	g3: 3.65 	g4: 63.43
			Robot 1 	f:140.80 	mf: 133.76 	g0: 2.39 	g1: 0.73 	g2: 0.93 	g3: 3.48 	g4: 65.59
			Robot 2 	f:103.89 	mf: 202.42 	g0: 2.26 	g1: 2.46 	g2: 0.95 	g3: 7.84 	g4: 60.38
			Robot 3 	f:247.70 	mf: 195.63 	g0: 2.62 	g1: 2.11 	g2: 0.92 	g3: 4.01 	g4: 53.45
			Robot 4 	f:-24.07 	mf: 89.64 	g0: 2.04 	g1: 2.32 	g2: 0.88 	g3: 6.45 	g4: 52.91
			Robot 5 	f:77.93 	mf: 121.38 	g0: 1.98 	g1: 2.25 	g2: 0.85 	g3: 2.60 	g4: 61.63
			Robot 6 	f:76.21 	mf: -69.91 	g0: 1.98 	g1: 1.24 	g2: 0.87 	g3: 7.40 	g4: 61.91
			Robot 7 	f:96.39 	mf: 87.14 	g0: 2.09 	g1: 2.32 	g2: 0.93 	g3: 6.43 	g4: 61.65
			Robot 8 	f:175.51 	mf: 112.97 	g0: 1.19 	g1: 2.02 	g2: 0.64 	g3: 5.09 	g4: 53.41
			Robot 9 	f:171.95 	mf: -20.64 	g0: 1.73 	g1: 1.84 	g2: 0.91 	g3: 3.36 	g4: 65.32
		Population 5
			Robot 0 	f:-70.82 	mf: 102.35 	g0: 2.33 	g1: 2.00 	g2: 0.92 	g3: 3.89 	g4: 56.85
			Robot 1 	f:170.17 	mf: 109.93 	g0: 2.54 	g1: 1.55 	g2: 0.92 	g3: 3.83 	g4: 51.79
			Robot 2 	f:203.89 	mf: 183.08 	g0: 2.50 	g1: 2.23 	g2: 0.93 	g3: 5.31 	g4: 55.81
			Robot 3 	f:214.67 	mf: 183.61 	g0: 2.62 	g1: 2.11 	g2: 0.92 	g3: 4.01 	g4: 53.45
			Robot 4 	f:223.80 	mf: 107.76 	g0: 2.04 	g1: 2.32 	g2: 0.88 	g3: 6.45 	g4: 52.91
			Robot 5 	f:207.20 	mf: 143.93 	g0: 2.40 	g1: 2.01 	g2: 0.88 	g3: 5.44 	g4: 37.86
			Robot 6 	f:86.85 	mf: -55.97 	g0: 2.40 	g1: 1.81 	g2: 0.68 	g3: 5.17 	g4: 56.33
			Robot 7 	f:130.85 	mf: 74.12 	g0: 2.44 	g1: 2.18 	g2: 0.92 	g3: 4.83 	g4: 56.24
			Robot 8 	f:172.96 	mf: 159.66 	g0: 2.13 	g1: 2.08 	g2: 0.82 	g3: 4.20 	g4: 35.89
			Robot 9 	f:163.97 	mf: 65.33 	g0: 2.32 	g1: 2.02 	g2: 0.92 	g3: 5.08 	g4: 62.07
